Charging end,Charging start,CountryCode,EVSEID,Meter value end,Meter value start,Metering signature,Partner product ID,Proveider ID,Session ID,Session end,Session start,UID
2020-10-21T03:24:47,2020-10-21T01:17:11,MA,RI*WTQ*S045*71,"2376,761","2128,735",,VA*YIG,GS-KXJ,faee4015-ecb5-416d-a1ff-f59ec29dba7a,2020-10-21T09:05:12,2020-10-20T12:43:14,e35ae2a15203e34bd92a5513520f48ec
2018-09-15T09:01:56,2018-09-14T21:32:35,MM,LT*IFZ*I428*34,5287.43,4940.97,62356530,VA*YIG,EO-GOC,161349bf-e362-427b-a483-ab7b3955427c,2018-09-16T03:18:39,2018-09-14T21:32:35,b25d067d222bb4ff42cca40c9cf9687b
2019-02-01T05:04:48,2019-01-31T15:19:11,BO,GK*SDU*K338*21,"4535,632","4090,386",,VA*YIG,WY-TMP,8df94690-dc83-44fb-9cd5-7a97925b4e06,2019-02-01T05:04:48,2019-01-31T15:19:11,18242e106f1a01469fc320a99ed3e4cf
2018-07-22T16:59:50,2018-07-21T19:21:32,LC,CO*ION*D930*49,"738,444","659,136",06635987,HG*FHO,TO-QKC,d97adb02-766c-471f-b327-84ff94c8ab70,2018-07-22T16:59:50,2018-07-21T19:21:32,dc8695abb42f654fa1b5b3e454376a52
2018-12-17T23:31:48,2018-12-17T21:43:54,AI,VC*OMZ*J662*81,2274.64,1831.251,88384418,HG*FHO,PC-IZX,1f474f01-c5a1-4a46-8dc9-a854456db05e,2018-12-17T23:31:48,2018-12-17T16:46:20,be3fc7c0bf8283bef4bf91d9f4727d0d
2020-02-04T14:34:46,2020-02-03T19:57:40,CV,KA*WQO*L002*90,2093.393,2048.329,83687652,HG*FHO,HI-URG,e48e8efa-d85e-4f46-835d-58bfe5174e49,2020-02-04T14:34:46,2020-02-03T00:11:17,45adf9e286e59cb6ed1103465afbf7c2
2018-01-14T07:12:41,2018-01-13T18:44:07,VG,XX*SJL*R481*40,"4796,395","4595,794",,HG*FHO,KJ-YJH,03b5ac04-29d1-415a-a4e3-8c54c1a8a156,2018-01-14T13:05:40,2018-01-13T18:44:07,38c8eecf224a5dc809e1174f0108d78c
2018-12-17T14:15:14,2018-12-17T12:03:18,RW,RN*HBA*U664*39,964.099,512.334,,False,AV-ASF,a2766dc6-a683-4355-9066-821ebe9eeea9,2018-12-17T14:15:14,2018-12-17T12:03:18,ccc553368b061363afd76b3f3c3b10d7
2019-02-24T18:32:07,2019-02-24T09:39:16,GP,RN*HBA*U664*39,3193.868,2866.192,,False,SD-USJ,ffbb36ea-bc4e-443f-8604-761f065e90b1,2019-02-25T14:36:26,2019-02-24T09:39:16,809a1fd846471ab13eaff01180323bea
2018-07-03T16:20:51,2018-07-03T05:54:45,BS,ZM*GEA*Z372*20,2204.099,1912.693,72991431,False,JZ-MKK,faffb54e-bb63-49db-b4ab-7b01530c3373,2018-07-03T16:20:51,2018-07-02T15:05:53,38d70afbe47c10bc86714f5c81567872
2020-10-27T06:31:44,2020-10-27T02:54:13,TK,ZM*GEA*Z372*20,4253.545,3779.313,,False,MA-IRZ,156607f7-abca-41ea-bac2-c990c050f950,2020-10-27T06:31:44,2020-10-27T02:54:13,6463156535735d81aabb06677e8b14d8
2020-06-03T05:58:40,2020-06-03T00:30:47,IM,ZM*GEA*Z372*20,"107,254","43,201",,False,TL-FWG,fb3bc187-d511-4456-b18e-de99f2f4e488,2020-06-03T05:58:40,2020-06-03T00:30:47,9d3b7a9fb41fde804309b05472838d49
2020-05-18T02:23:10,2020-05-17T13:01:59,LB,ZM*GEA*Z372*20,4012.843,3891.732,,False,AG-FYF,cb31eb28-8084-4def-8927-c7971c16bf28,2020-05-18T02:23:10,2020-05-17T13:01:59,eb9542110bde48cd20bf64e7652e2026
2019-02-11T23:07:30,2019-02-11T10:43:41,AO,ZM*GEA*Z372*20,"964,632","925,11",,False,YD-QUW,60ad2afb-03da-465f-82be-653c0f2e74c8,2019-02-11T23:07:30,2019-02-10T17:10:12,6bfca956575be7e322b51594b86f75ce
2019-06-01T13:42:26,2019-06-01T02:45:50,EE,ZM*GEA*Z372*20,"4646,235","4546,9",41227583,False,IM-BZT,404775a3-a9b6-4dd7-8806-3a913768803f,2019-06-02T07:47:31,2019-05-31T05:56:25,5e3c87f90639968dfbbe9a95b3cc1ba4
2019-09-26T06:51:59,2019-09-25T21:26:26,EH,AI*PXY*G659*85,"4043,298","3818,415",49625642,VD*EXO,PN-IAX,34035d1f-f9c5-4e75-9f11-6bf96b405586,2019-09-26T06:51:59,2019-09-24T23:06:45,e8aede43375b8e2885e33a0daabbaa88
2020-01-11T09:06:19,2020-01-10T17:32:34,NL,UY*CVR*E106*00,3669.001,3170.21,,VD*EXO,HT-LED,761e4737-f207-488f-b0fd-c91f48f3e90a,2020-01-11T21:01:33,2020-01-10T17:32:34,5cb0878cbee9bb7e71253d1545252a8d
2020-11-14T08:19:14,2020-11-13T14:11:50,GY,RG*QRN*H421*97,1404.506,1136.9,16010295,VD*EXO,XU-ZDL,9d69c0f7-4c0a-40dc-9dff-8032615d509e,2020-11-14T20:53:42,2020-11-13T14:11:50,ba1c16e0e03d704cec8eedfeb6edaaf1
2019-10-30T08:26:56,2019-10-29T11:35:21,VE,EK*XGT*X159*15,2633.634,2181.596,96102240,VD*EXO,ZU-XUS,ee4d40d2-dc26-40f8-98f3-fdfe46b96e00,2019-10-30T08:26:56,2019-10-29T10:56:01,4cc00c4c6e3f6c872603503f420af538
2019-08-03T07:01:18,2019-08-02T21:49:41,TG,WA*MZE*V913*49,1974.431,1637.938,00732669,VD*EXO,GQ-TBY,c7baad22-aa37-4363-8d36-93062a9fdbae,2019-08-03T07:01:18,2019-08-02T16:20:44,27bfed7cda3b3fcde6ef6cbf4875893e
2020-02-20T03:17:22,2020-02-19T19:35:50,FJ,OD*LIG*M281*61,3144.201,2778.416,47080338,VD*EXO,RL-BYP,6c6a7627-37e6-4338-9c46-8ef5e812de92,2020-02-20T03:17:22,2020-02-19T19:35:50,896aba95a1db210e05f0719f42081632
2020-05-08T02:30:40,2020-05-07T11:12:35,FO,IK*QOY*H151*86,4623.504,4585.2,,ZG*WTB,WM-GPN,863a9472-2254-46a0-b569-9c5b93a53cc9,2020-05-08T02:30:40,2020-05-06T16:53:54,384e4da448cf741299fe32dd475c98be
2020-01-23T19:21:08,2020-01-23T00:16:33,GU,FO*ZOM*X554*90,"1366,066","1273,466",,ZG*WTB,OF-JVX,f26ae649-529f-4a36-b455-aebf261d4772,2020-01-24T06:50:25,2020-01-22T08:59:21,22d8e88869dc92d0b4106086b9e45a62
2019-11-21T18:04:05,2019-11-20T23:29:42,LA,NK*BLR*D612*91,"345,395","275,865",59067394,ZG*WTB,HS-UUR,80435c89-454f-4b53-807a-06e8ef1b707b,2019-11-21T18:04:05,2019-11-20T07:27:05,c4e8f48b258d684338c0983875cd0e02
2018-09-10T18:47:27,2018-09-10T17:48:08,VE,XZ*CHT*J638*82,4493.163,4346.652,,ZG*WTB,IK-YBO,7f99bda1-b4bd-45ae-8c6d-f818a6aec155,2018-09-11T01:20:11,2018-09-09T18:16:10,fcc735713d8905fbe711d37dcf2719e1
2018-02-05T18:35:25,2018-02-04T18:53:56,BZ,OI*PUJ*A420*30,"3991,337","3965,991",,ZG*WTB,YQ-YVG,5bfa03c1-7cb8-43e7-893f-ca867a29fba8,2018-02-06T17:00:52,2018-02-03T20:35:40,c7f5d12e123324edacde3482165a992a
2018-12-30T11:18:49,2018-12-29T20:34:14,MA,RT*CHC*Z663*41,"1621,045","1594,477",01877776,ZG*WTB,TN-VXF,e0c701dc-f831-41a4-ba5d-866fee9b36d1,2018-12-30T17:01:57,2018-12-29T02:51:15,7f1574bd4c12d1ffa1f6b5860b7f7df0
2020-02-28T15:16:36,2020-02-27T20:00:10,AE,IG*PZB*R017*27,1922.537,1683.904,15513220,False,QT-TOJ,47c8bd74-b6d6-4674-ae8a-49f21c220a41,2020-02-29T10:22:04,2020-02-27T04:36:05,5f420b040be30a530674ccb514dc5f97
2018-04-09T05:21:23,2018-04-08T06:58:21,PN,IG*PZB*R017*27,1604.073,1555.637,,False,HU-FNA,6922f4db-ca0d-4510-bfe6-ded971f33c46,2018-04-09T09:14:56,2018-04-08T06:58:21,54d36e180b116850c2ab46e11607d282
2020-12-02T14:49:29,2020-12-02T11:32:46,HN,IG*PZB*R017*27,1257.661,1199.8,,False,LN-UVU,6e6ede2b-eb0e-4fa7-b2ab-ca1138d60f38,2020-12-02T22:05:31,2020-12-02T10:36:08,048f2b86a9cf46e0e1c59149b91f82a9
2020-01-15T09:41:00,2020-01-14T13:31:48,AQ,KM*ZDI*S150*30,"4083,205","3962,799",73447443,YK*VXX,HQ-QNR,9a690cc1-add6-42b3-b33e-74506595f6d6,2020-01-15T12:31:45,2020-01-14T08:51:28,bf3f290e6cece2deaa6556a9cc15db1f
2019-04-20T22:45:24,2019-04-20T09:43:35,AI,NJ*WMH*A842*50,948.901,944.993,28247905,YK*VXX,QX-ZIY,0d7963f3-4355-4a8a-b655-c5c4175cefcc,2019-04-21T07:04:21,2019-04-20T09:43:35,fa9c3da1712fddab628e10b22b521fab
2018-03-12T16:05:08,2018-03-12T13:19:53,DK,KB*ZRC*E732*54,1953.155,1499.453,,YK*VXX,KO-YHK,30d0b2cf-9b72-4951-afd7-7d852133f202,2018-03-13T00:04:14,2018-03-11T18:06:07,6d21b783cf63a7126b3bfd601d81fb8f
2019-10-17T22:31:39,2019-10-17T16:59:42,GQ,JS*WJO*S164*26,4679.288,4463.207,56851890,RQ*DGJ,AS-RZO,77b95b65-a82a-4f90-87ad-2bffb872c3eb,2019-10-17T22:31:39,2019-10-17T16:59:42,a4f6fcdd758b290511a8f7d142dd50f7
2020-01-31T05:37:09,2020-01-30T08:20:14,PR,PV*LJD*Z525*19,"4379,011","4316,786",,RQ*DGJ,DR-MSF,29c87fc9-e800-4050-8317-c6e0ce674289,2020-01-31T05:37:09,2020-01-30T06:18:25,e3923c2a28a2dfe702d7ade24478c269
2018-03-13T11:16:18,2018-03-13T05:46:23,MC,OP*OYG*C922*46,2469.472,2282.346,11935601,RQ*DGJ,MQ-RRI,72f7e1a2-54de-4e6c-958a-55089cc5f1ea,2018-03-14T10:52:32,2018-03-13T04:29:12,91b4779bedcf6eb9a89f31914225b796
2018-07-15T06:32:37,2018-07-14T22:20:42,PY,JV*GEP*V858*24,2869.312,2541.0,48027551,SU*ORC,DP-MZU,4adcc5e0-ea30-4746-997a-06917540afe6,2018-07-15T13:36:25,2018-07-14T22:20:42,6d644ec0112c9bd9fd31bd952a4b6a3c
2020-05-27T05:50:02,2020-05-26T20:16:16,MN,WW*RCZ*C246*71,"1023,532","902,354",,SU*ORC,DT-BMO,bcc12022-a289-44da-8c35-f47220db7698,2020-05-27T22:58:06,2020-05-26T06:31:12,1b3b205719010edf4326bea2d230edd0
2018-02-02T01:15:08,2018-02-01T08:37:23,ER,CC*TVE*C669*42,4214.239,4121.859,15116824,SU*ORC,CO-EYT,d12d8dac-395b-44a7-a80a-d7b7ee1166d7,2018-02-02T01:15:08,2018-02-01T08:37:23,486d612183f33374646902ddbfe4c413
2019-01-29T11:49:41,2019-01-28T23:38:09,NL,UY*NMC*J763*76,"3074,467","2637,873",,DM*XVQ,IU-MJB,fbe0efcb-1e94-4d02-bf59-cc3571382fb2,2019-01-29T23:11:54,2019-01-28T02:03:05,37cfe50f22776be50e3a0a7b365455f9
2020-06-07T08:33:11,2020-06-06T10:29:55,KI,GX*UCU*I801*31,2118.89,1641.973,36902050,DM*XVQ,WP-UIZ,7d9d6ccc-0881-475b-a07e-6e86b6579ca6,2020-06-08T02:20:35,2020-06-06T10:29:55,70d731e2ecfc5fc31f946478b9a877ee
2019-11-12T15:42:52,2019-11-11T19:46:31,PE,TE*ADA*Z241*59,3234.916,2972.736,,DM*XVQ,LQ-RYW,cc866dd6-0b96-4619-92f9-bcb438029a76,2019-11-13T11:43:27,2019-11-11T15:13:46,8dc6074dfa39c181da20034ed0645b35
2020-04-01T20:50:01,2020-04-01T09:48:35,GM,KB*GUH*P463*46,3330.609,2918.728,10627171,PO*QEI,CG-PPY,8d4e0c01-c74f-4ee4-a9b1-56e7bc8c659d,2020-04-01T20:50:01,2020-04-01T09:48:35,92b845324d3e0c185175842f7e041475
2018-03-04T15:40:21,2018-03-04T02:26:10,HT,YV*VNJ*N822*80,"2699,819","2204,562",42906542,PO*QEI,QZ-AVG,d1e4672e-2e8a-4d65-806e-e22192a12df4,2018-03-04T15:40:21,2018-03-04T02:26:10,5c9051669e5d15ed470e767e9c5f66ed
2018-06-10T01:36:12,2018-06-09T23:33:35,CK,VB*VGQ*P939*66,725.179,721.973,70986609,PO*QEI,YA-ADB,6a615662-d5ca-40bd-b351-c94e545f6a70,2018-06-10T01:36:12,2018-06-09T23:33:35,edab94b42643a4dac0d39be2a3d8ea05
2019-05-13T07:32:18,2019-05-12T08:59:29,LV,WP*KAE*F603*63,3920.019,3561.212,88424767,SW*SZE,XJ-XON,088ccf03-f1b7-427e-894b-a78594e0dc5e,2019-05-14T04:23:56,2019-05-11T15:36:10,3453c472f01502328c6e0b83a991ea3e
2019-02-22T07:09:53,2019-02-21T22:33:55,PF,DU*GAE*W752*91,1113.76,1009.901,15679258,SW*SZE,CE-OPS,c5f222be-0a37-4fe5-9b3b-37d8799da716,2019-02-22T07:52:55,2019-02-21T16:43:15,5f6de43829b18b0da83ecb44669e4cce
2018-10-26T11:53:34,2018-10-25T14:27:18,MN,GI*NIO*V552*07,2550.648,2492.78,,SW*SZE,LU-RNF,5c65650a-a45f-425a-935c-f05758aa4bf4,2018-10-26T21:11:53,2018-10-25T02:26:33,29638837db503fa9f21f1b1e99c9b7b9
2020-09-25T04:38:31,2020-09-25T01:02:45,KW,HR*SAK*M071*42,3108.665,2973.524,58386755,OH*ECG,RD-ACY,3b71cc38-3e43-41b0-b149-fce7f85ba817,2020-09-25T07:55:24,2020-09-25T01:02:45,7297251ee6b16121b22d06859ae56e57
2018-11-21T22:05:16,2018-11-21T12:24:45,NC,GS*KJB*I185*17,3950.435,3785.288,,OH*ECG,FH-ZOE,9a12bdf1-b615-4d86-86a2-57675c08ad49,2018-11-21T22:05:16,2018-11-20T21:59:44,ebea0e51706a14331d4d52107696399d
2019-12-07T12:33:55,2019-12-06T12:54:21,ET,FA*BUA*F035*42,3772.733,3346.831,95776027,OH*ECG,AP-IEE,05d6164f-6faf-4ca0-a149-426cfea91662,2019-12-07T13:26:51,2019-12-05T18:23:10,57fb4475144b4b912ce293edd2eea10c
2020-10-07T14:23:58,2020-10-06T18:32:47,SL,RE*DQB*H979*11,4527.202,4303.755,,False,DI-USM,bc7af72f-7182-44af-bcc2-0252f5f7dcbc,2020-10-08T03:40:59,2020-10-06T00:01:37,319e78949d2af9ad6f7a7226a354bb43
2018-01-26T11:40:12,2018-01-26T02:50:08,GM,RE*DQB*H979*11,"3897,313","3869,529",,False,CC-XOW,35c3e09e-1a4d-4343-a7c9-76c6356ccdfd,2018-01-27T04:46:20,2018-01-25T04:45:46,27def20a8a59a4ba1331603f7894ae65
2020-07-09T20:10:47,2020-07-09T05:49:27,TL,RE*DQB*H979*11,"4301,291","4214,559",34389976,False,IJ-YUU,1eec5e65-540c-4621-8247-5c49cd38f97a,2020-07-09T20:10:47,2020-07-08T07:23:11,08ecf5cb0e51f4f1ae8fadb5a22cb62f
2018-03-03T08:32:46,2018-03-03T00:25:43,SS,RE*DQB*H979*11,"4635,526","4415,898",,False,WA-NLK,ede0fd0a-5216-496a-a5b3-6dff433fd6ec,2018-03-03T23:46:44,2018-03-03T00:25:43,320faedbebcb44d0fad4754deb4020dd
2020-08-26T14:44:18,2020-08-26T03:01:01,PT,BL*XJB*W642*21,3835.707,3694.746,,False,VD-HFC,a0f5829b-b7a6-437f-b12e-6f311e05017d,2020-08-27T07:46:51,2020-08-26T02:58:22,717af6631dcc2e3f99f953eed3e6f0e8
2020-12-29T09:13:51,2020-12-28T12:27:40,DK,BL*XJB*W642*21,"4048,972","3937,381",,False,TB-FUT,69fd57b5-604f-489c-b6c1-49d897120172,2020-12-29T16:38:56,2020-12-28T10:28:08,a9aabe32444db8752d1b9dde622ad2e5
2019-10-27T07:09:17,2019-10-26T17:01:20,EG,BL*XJB*W642*21,"3780,198","3453,111",,False,MZ-TOR,5e54a055-1160-479b-8ff4-fa2b0803ea08,2019-10-27T07:09:17,2019-10-26T17:01:20,127c9999b3ff8560e2cf24ae4efe3701
2020-07-26T20:38:03,2020-07-26T18:45:14,GT,JG*MZI*N955*77,2286.429,2275.289,85615460,MM*YJS,QS-UAU,7865c5e1-76e6-4891-bfce-798fadc67503,2020-07-26T20:38:03,2020-07-25T20:27:20,7b91d0a954b4a3bcc60660ebcc632469
2019-05-24T19:19:56,2019-05-23T21:39:11,GG,EH*WTD*T007*90,"948,73","911,388",,MM*YJS,GH-JWQ,f33a0129-5aa8-4f0d-9f2f-c0075c25c301,2019-05-25T07:01:27,2019-05-23T21:39:11,9058a6baa88fb2f55ee7f41c773b33f1
2019-03-03T13:31:37,2019-03-02T21:43:50,SY,XN*EIM*A518*05,"876,459","699,2",50706047,MM*YJS,YE-AFS,d09bc698-949c-4ee1-a531-4c178821552b,2019-03-04T13:03:08,2019-03-02T21:43:50,15144f957d543ca97086295f7e098653
2020-07-20T01:15:50,2020-07-19T19:40:19,MO,EM*ODM*C216*22,"4799,826","4435,15",80605170,False,UM-AKH,15a2efa7-bac7-436e-93fe-1dfb93915c2c,2020-07-20T01:15:50,2020-07-19T01:55:37,04fa8a8616272945a2024a9b71bbc2cb
2018-04-15T03:26:29,2018-04-15T02:59:19,GF,EM*ODM*C216*22,"3612,509","3197,316",,False,TC-IPG,8d260692-281b-4d0e-89ef-ceec386dd2d3,2018-04-15T08:38:25,2018-04-15T02:59:19,0a66780c31ccc3d63cef43479a21f34f
2019-10-27T02:03:22,2019-10-27T00:00:37,AM,EM*ODM*C216*22,4201.52,3830.566,44917859,False,XS-ULF,649b2f02-4bb5-4339-8256-b3829af1a411,2019-10-27T02:03:22,2019-10-27T00:00:37,f5f603d3f7e7bbf8093d2053c88e3e03
2018-03-16T21:29:54,2018-03-15T23:07:53,BE,EM*ODM*C216*22,"4434,19","4149,602",46022895,False,WH-ZQV,e7e237b3-3d81-4e01-825f-a95eec605ecd,2018-03-16T21:29:54,2018-03-15T10:20:41,4f1aa9c3e3928030ff49d16f9f267549
2018-12-03T02:55:38,2018-12-03T01:17:17,LV,EM*ODM*C216*22,1922.871,1829.401,51232443,False,FO-ZYG,507102d1-df90-4428-bf42-aebc3795c1fd,2018-12-03T17:01:26,2018-12-03T01:17:17,d64892fafc693b20305d1dd8a6633170
2019-07-10T17:20:01,2019-07-09T22:13:37,PS,EM*ODM*C216*22,"3673,217","3219,498",29023864,False,LW-LRH,65f9ec2d-6b10-4825-ae41-f76c3a0c6081,2019-07-10T17:20:01,2019-07-09T22:13:37,0a8e6865bf1d28cac1b70c12f5267435
2019-12-10T00:39:42,2019-12-10T00:31:50,US,EM*ODM*C216*22,1836.345,1464.29,71895272,False,BB-RGU,69344908-2de5-4dd1-954c-eac5138a2b0c,2019-12-10T02:26:40,2019-12-09T05:04:28,cfb7f8b6aa85f26f0c9093a04d823205
2019-04-03T16:12:13,2019-04-02T16:28:55,PA,FC*KEZ*V146*83,4551.686,4501.75,53632629,DF*LJZ,EX-XLS,48125433-9f18-4f79-b956-44d4963c993f,2019-04-04T13:34:00,2019-04-01T20:10:44,3d88f8ecf03edf9b6c54c047ed0387fc
2020-04-12T00:01:33,2020-04-11T20:17:31,UA,UI*HWR*O951*21,"3950,127","3837,401",90790511,DF*LJZ,UD-REH,c3fb7ad8-908c-4dde-9fd1-773c21f6849d,2020-04-12T05:33:15,2020-04-11T20:17:31,9df20937e96bd8aa4822a5089f279bd7
2018-08-29T09:07:06,2018-08-28T21:16:48,AL,HU*QUG*Z586*51,3711.651,3556.57,,DF*LJZ,PA-KLM,3f9c2db2-be7c-4355-a6c6-25c44be35f88,2018-08-29T09:07:06,2018-08-28T01:11:38,dd127c96ea6e1cb2f68046e47b398b1b
2020-09-25T02:47:58,2020-09-24T10:34:34,FM,FF*SOI*W384*77,"2250,202","2137,159",52442661,DF*LJZ,UR-CIX,7d4a2f76-ff33-456e-a51e-997433424378,2020-09-25T02:47:58,2020-09-23T14:26:42,01c221eb0c33152aa779a9feafb267d6
2018-05-06T09:31:10,2018-05-06T08:21:11,TG,TP*BHN*S214*47,"2615,345","2426,771",12677986,DF*LJZ,VO-USX,5f42de70-e1a3-4438-a969-7e55497312b3,2018-05-06T09:31:10,2018-05-06T08:21:11,cc21feb077590d2865ccf061c404adbc
2020-12-27T12:22:08,2020-12-26T19:35:53,RO,TU*LBU*W995*68,"2002,856","1936,52",,DF*LJZ,FM-PEW,c60b4dd1-4a21-4e5b-a3ef-9b9670009c3d,2020-12-27T12:22:08,2020-12-26T19:35:53,c02b6e8b55becd6676742d030215c030
2019-08-05T04:20:11,2019-08-04T07:38:03,LC,RR*GGE*U872*42,"423,149","358,438",83238335,DF*LJZ,SO-MXT,2d1fc2b9-d6bb-4a57-b464-b91ac77efbf6,2019-08-05T22:19:56,2019-08-04T07:38:03,1cc4c7d7f46ba46d5acb076de4268872
2020-07-03T22:24:24,2020-07-03T13:28:03,MO,GT*YZJ*X336*80,2634.239,2426.127,67216526,False,NX-JSD,1db655dc-c7b2-40d4-bdc3-bd7565601113,2020-07-04T18:37:13,2020-07-03T13:28:03,f1d2ac168d3b5e7b5084d4d976db1427
2018-09-05T08:48:16,2018-09-04T16:39:41,IS,GT*YZJ*X336*80,"1430,597","993,706",,False,AP-WSW,8f852984-7aab-4440-bbc7-342166d822c1,2018-09-06T05:02:45,2018-09-04T16:39:41,bb8ff8e481aebe48b80518a016a1fc4e
2019-07-13T11:59:53,2019-07-13T01:36:23,TL,GT*YZJ*X336*80,"4078,241","3897,504",,False,MR-BZQ,3ffcd23c-887d-4dfc-bf09-a9a17bf0c656,2019-07-13T20:00:10,2019-07-12T19:59:01,d2fec2ca6509023db22f6083b6af7672
2020-09-29T23:44:41,2020-09-29T04:54:49,CC,GT*YZJ*X336*80,"239,501","32,254",24730795,False,EV-OOG,984fbbaf-672d-4237-98c4-3f28148450ee,2020-09-29T23:44:41,2020-09-29T04:54:49,eeca9b825dfbf682f1492c81404ba373
2020-02-13T05:27:31,2020-02-12T18:39:10,GY,GT*YZJ*X336*80,"1179,262","918,396",92775995,False,UV-ZBP,0b4385db-8468-4c0f-8784-9fd8dff730cc,2020-02-13T05:27:31,2020-02-12T16:09:09,392e9172597987f4e03f316be2dcc254
2020-11-03T15:26:04,2020-11-02T17:44:18,BF,GT*YZJ*X336*80,"3007,019","2939,26",24609738,False,DV-HQJ,fe303026-e45a-4043-910a-3fb5a5366116,2020-11-04T14:52:58,2020-11-02T01:30:04,22286e878d10a560e27a34f64575c3c0
2019-04-14T02:38:06,2019-04-13T10:05:10,CH,GT*YZJ*X336*80,"404,159","150,642",43775830,False,NP-MAW,38c08799-e13d-4af2-bb74-0713a090c82d,2019-04-14T12:34:15,2019-04-13T10:05:10,ee27312e8ff65145cf689ef15b8300c1
2020-08-22T18:34:50,2020-08-22T10:40:48,SY,JR*GNA*P415*56,"528,195","191,623",,AS*MHX,AR-BEX,de5a62e4-e51f-4616-8a8b-a9d4e505709c,2020-08-22T22:43:17,2020-08-22T10:40:48,0cf2b65013036b06930b872c1639cbc3
2019-08-06T10:08:11,2019-08-05T17:25:09,GU,PI*RVO*L120*04,886.402,507.786,02579363,AS*MHX,XA-IYM,17bbdeb1-ea8e-4366-b50e-2e1ef102e544,2019-08-06T10:08:11,2019-08-05T14:49:55,ece80161fe41df9ae7c35bd4b0972b35
2019-03-16T03:13:06,2019-03-15T10:44:15,ZM,ZO*WKL*J550*00,"4563,453","4503,36",73606104,AS*MHX,SE-LJK,3c6e5ec1-18fc-4d26-a620-7b0b3b45a5e0,2019-03-16T03:13:06,2019-03-14T13:42:26,3fb8d04879396d452ac87b80e2f4e14c
2018-08-07T02:10:15,2018-08-06T02:45:38,IM,TW*YBP*O251*55,5035.417,4793.827,50832026,AS*MHX,HU-OPV,ab7f3dea-2b38-4623-8e5c-dc18faff1963,2018-08-07T13:30:57,2018-08-05T12:42:45,9d9043d28ed852b0e7a1ac03a9971087
2019-04-21T08:37:59,2019-04-20T10:11:50,AO,MI*FXP*E908*18,3752.16,3609.61,95716741,AS*MHX,AT-GJX,d7c028fa-e3ac-4108-be1b-3b94a97a7725,2019-04-21T08:37:59,2019-04-20T08:27:48,11a70c2ff31695b68d1afd6869ae9552
2018-05-10T07:07:03,2018-05-09T17:58:36,ES,YY*HSW*Z028*02,388.356,99.898,,AS*MHX,MF-NOX,4324def9-25ff-4aae-8aa5-dc8a8a905f1c,2018-05-10T07:07:03,2018-05-09T10:24:26,d5d8bafaef573c70c65940ef67ce93d0
2020-01-19T20:57:26,2020-01-19T03:55:35,ML,AB*HBP*W960*39,"3114,416","2999,95",21413086,AS*MHX,DR-CEO,a3929b75-9c71-46ae-a786-935d10ef14ba,2020-01-19T20:57:26,2020-01-19T03:55:35,82c6ddfd866ad2c58cb267195cbfef4c
2018-12-01T07:37:01,2018-11-30T17:00:08,GW,AF*LYN*M094*40,4873.68,4625.303,,DI*BOD,DM-XLB,215704fa-920f-47ad-b2e9-a448e7b40ba4,2018-12-01T14:57:33,2018-11-30T02:04:01,6f2155c4502c13f5cb2167a3cb52a824
2018-06-14T20:41:17,2018-06-13T20:50:41,HR,FL*MTR*X112*48,"1355,89","879,301",,DI*BOD,IT-ZZO,d2cb7fa3-dd02-4339-8bf4-d8debee73c75,2018-06-15T20:21:49,2018-06-13T20:20:11,38cfc6b752af8e502e3cb4f96d7eefdc
2019-01-04T09:25:25,2019-01-03T23:30:43,SM,XU*WLG*K257*60,4806.779,4505.455,,DI*BOD,MO-LGX,fb997c37-ac94-4b42-af93-89ea96949125,2019-01-04T21:52:53,2019-01-03T16:23:04,96f60905867406b58e7034d62b178fb1
2018-07-24T16:47:10,2018-07-24T00:18:26,NA,RI*BSP*W256*98,493.096,284.147,44376138,DI*BOD,SM-RLS,8b687262-1a01-4d01-9d86-b5b95a89d34d,2018-07-24T16:47:10,2018-07-23T10:14:05,745b05a3cfb19eec807a56caa14803b5
2020-08-18T07:55:58,2020-08-17T23:16:34,AD,RM*CBP*A043*05,4448.709,4137.663,72928136,DI*BOD,OO-ZED,80d7aeea-4e1a-4aa6-b8d5-94f20329fecb,2020-08-18T07:55:58,2020-08-17T23:16:34,1889b098b3a62b0aa946811c14a6593d
2019-09-21T10:46:21,2019-09-20T13:32:34,TC,IK*ORU*C257*21,"1589,745","1211,535",,DI*BOD,VG-VZY,14abfa5b-02b0-4730-8ab0-7024cd5ff4ae,2019-09-21T10:46:21,2019-09-20T13:25:51,2c18cb2f0a340b822e83148fda5c1a29
2020-08-04T19:09:59,2020-08-04T18:39:33,IQ,MU*IJA*P351*78,"1338,999","861,955",45744113,DI*BOD,QM-LXG,23acbf0e-0b7d-4e2c-b5b8-a0c2f2b73f2f,2020-08-04T19:09:59,2020-08-04T18:39:33,1593291d8a1fd1d1a644e312ab9dd7fb
2020-09-13T23:17:08,2020-09-13T18:25:01,SY,FC*UVZ*C721*74,"2328,663","2221,962",,False,RY-WNJ,5e9cad53-4ac0-4130-acdb-5ddd10db759d,2020-09-13T23:17:08,2020-09-13T18:25:01,1032f5ed60322a35a5907851b15055aa
2019-01-26T06:01:35,2019-01-25T12:11:31,IQ,FC*UVZ*C721*74,"4312,781","4011,705",,False,MF-KKZ,b17009ea-7dae-4d1d-b1ed-fb4ab2d7ed13,2019-01-26T14:31:56,2019-01-25T12:11:31,abb01bfacdfe2d131c133353287b77cb
